P_median_AGN,P_median_CV,P_median_HM-STAR,P_median_HMXB,P_median_LM-STAR,P_median_LMXB,P_median_NS,P_median_YSO,P_2sig_upp_AGN,P_2sig_upp_CV,P_2sig_upp_HM-STAR,P_2sig_upp_HMXB,P_2sig_upp_LM-STAR,P_2sig_upp_LMXB,P_2sig_upp_NS,P_2sig_upp_YSO,P_2sig_low_AGN,P_2sig_low_CV,P_2sig_low_HM-STAR,P_2sig_low_HMXB,P_2sig_low_LM-STAR,P_2sig_low_LMXB,P_2sig_low_NS,P_2sig_low_YSO,P_AGN,P_CV,P_HM-STAR,P_HMXB,P_LM-STAR,P_LMXB,P_NS,P_YSO,e_P_AGN,e_P_CV,e_P_HM-STAR,e_P_HMXB,e_P_LM-STAR,e_P_LMXB,e_P_NS,e_P_YSO,Class_median,Class_prob_median,Class_prob_2sig_upp,Class_prob_2sig_low,Class,Class_prob,Class_prob_e,name,true_Class,conf_flag,CT
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02,0.0,0.0,0.01,0.01,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99754,0.00128,1e-05,1e-05,0.00068,0.00031,2.9999999999999997e-05,0.00014000000000000001,0.0073349984459577305,0.004877026285082472,0.0003162277660168379,0.000316227766016838,0.003153973295313,0.0017908397770618975,0.0005471740119919801,0.0011754921445002436,AGN,1.0,1.0,0.98,AGN,0.99754,0.0073349984459577305,2CXO J005424.8+124215,AGN,1,81.58024749718469
0.97,0.0,0.0,0.0,0.0,0.01,0.01,0.0,1.0,0.06,0.03,0.0,0.02,0.10136374999999988,0.12,0.02,0.66863625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.948215,0.010065,0.003815,4e-05,0.004215,0.01417,0.017595,0.001885,0.07385860727680205,0.018420371469790846,0.013729868327274098,0.0007739502561528092,0.0082660209352567,0.026209693780127382,0.03420761810088707,0.005477387769436888,AGN,0.97,1.0,0.66863625,AGN,0.948215,0.07385860727680205,2CXO J005427.7+124426,AGN,1,8.611571254085199
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01,0.0,0.0,0.02,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99741,0.00027,2.9999999999999997e-05,0.0,0.0018,0.00025,2e-05,0.00022,0.009169295282407253,0.001682239557830551,0.0005471740119919801,0.0,0.00619664412391081,0.001854977342433309,0.00044698970882985637,0.002270849346997013,AGN,1.0,1.0,0.98,AGN,0.99741,0.009169295282407253,2CXO J005614.6-011828,AGN,1,64.79330509338283
0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.0,0.01,0.01,0.01,0.02,0.02,0.02636374999999987,0.13,0.8300000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96949,0.00127,0.00065,0.00091,0.0016,0.0017800000000000001,0.004345,0.019955,0.05373664976091761,0.004439234934851589,0.0036180921202466068,0.003388714119453481,0.009028926930788704,0.005065299325534204,0.007362076824862343,0.040882078216735986,AGN,0.98,1.0,0.8300000000000001,AGN,0.96949,0.05373664976091761,2CXO J005701.1+145003,AGN,1,10.035381158624904
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99821,0.00037,2.9999999999999997e-05,0.0,0.0011200000000000001,8.999999999999999e-05,2e-05,0.00016,0.00983832773862981,0.002714861040729428,0.0005471740119919799,0.0,0.007321147396357973,0.0011371865252425364,0.0004469897088298564,0.001475322533067457,AGN,1.0,1.0,0.98,AGN,0.99821,0.00983832773862981,2CXO J005717.8-271830,AGN,1,58.107255155313936
0.3225,0.11,0.01,0.08,0.01,0.05,0.12,0.255,0.47,0.21,0.07,0.19272749999999975,0.07,0.16272749999999975,0.27,0.47,0.18,0.03,0.0,0.01,0.0,0.0,0.01,0.12,0.32415249999999995,0.11085500000000001,0.01898,0.08667,0.018375,0.054255000000000005,0.12258500000000001,0.2641275,0.07230155952162623,0.04689875764312386,0.020980938963730853,0.04672680702224893,0.02401376763517203,0.03879723186259811,0.06661666875156359,0.08491823184599324,AGN,0.3225,0.47,0.18,AGN,0.32415249999999995,0.07230155952162623,2CXO J005734.9-012327,AGN,0,0.3817903552590676
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.06,0.0,0.0,0.01,0.04,0.0,0.01,0.8872725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.989395,0.00545,0.00015,1e-05,0.00101,0.0033599999999999997,8.999999999999999e-05,0.000535,0.028348944206753778,0.016961284891929187,0.0012161327966052798,0.00031622776601683794,0.0038071504297038745,0.01115503629912672,0.000944877131056093,0.0026164136944720005,AGN,1.0,1.0,0.8872725,AGN,0.989395,0.028348944206753778,2CXO J005811.4-272635,AGN,1,21.715736591334085
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99815,0.00043,0.0001,1e-05,0.00054,0.00013000000000000002,5e-05,0.0005899999999999999,0.013116765971440885,0.0025926476470630976,0.0016711651003993569,0.00031622776601683794,0.0040155353969955855,0.0014440170307808637,0.0010481405433426373,0.00563770198606522,AGN,1.0,1.0,0.99,AGN,0.99815,0.013116765971440885,2CXO J005818.1-272848,AGN,1,53.19052517300264
0.87,0.09,0.0,0.0,0.0,0.02,0.0,0.0,1.0,0.73,0.0,0.0,0.01,0.3,0.02,0.04,0.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.760485,0.176175,0.00023999999999999998,0.00016,0.00035999999999999997,0.055365000000000004,0.001845,0.00537,0.2542299601692289,0.2014516744833664,0.0016568479547457412,0.0013327325974013607,0.0021621921919836528,0.07579238920407023,0.006407966685075464,0.012192692965943242,AGN,0.87,1.0,0.15,AGN,0.760485,0.2542299601692289,2CXO J005926.8-004938,AGN,0,1.2822768256734092
0.94,0.01,0.0,0.0,0.02,0.01,0.0,0.01,0.99,0.03,0.0,0.0,0.06,0.06272749999999974,0.0,0.05,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9381649999999999,0.00782,0.0001,0.00014000000000000001,0.01887,0.018035,0.00023,0.016640000000000002,0.03198719987676249,0.009441225383218897,0.000995485304256668,0.0011754921445002431,0.01631224047116731,0.01650564179943365,0.0015651036865171413,0.013968017236011177,AGN,0.94,0.99,0.86,AGN,0.9381649999999999,0.03198719987676249,2CXO J010026.1-334107,AGN,1,18.974553113303475
0.41,0.02,0.01,0.01,0.05,0.0,0.0,0.47,0.8300000000000001,0.07,0.06,0.05,0.15,0.03,0.01,0.79,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.41939,0.023399999999999997,0.01261,0.01237,0.059215000000000004,0.00423,0.00086,0.46792500000000004,0.2115497132618741,0.01903686955364254,0.01716340532885251,0.015973047243348366,0.039209005612500826,0.007242897179966003,0.004481124912394262,0.18117020179106993,YSO,0.47,0.79,0.13,YSO,0.46792500000000004,0.18117020179106993,2CXO J010032.2-020046,AGN,0,0.12358680611717099
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99706,0.0013800000000000002,2e-05,0.0,5.9999999999999995e-05,0.00124,2e-05,0.00022,0.00599936599920296,0.004160878863042385,0.0004469897088298564,0.0,0.0007726558075864027,0.0036435800630253293,0.0004469897088298563,0.001467567291047928,AGN,1.0,1.0,0.98,AGN,0.99706,0.00599936599920296,2CXO J010250.3-220929,AGN,1,97.99763819668037
0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05,0.0,0.0,0.01,0.06,0.0,0.05,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97805,0.00632,5e-05,0.00023,0.00046,0.00862,5e-05,0.00622,0.036370596920044095,0.014058991971519696,0.0007056897321046957,0.0017464679069911792,0.0022345902070387293,0.01659430537777858,0.0007056897321046962,0.012524714306860191,AGN,0.99,1.0,0.87,AGN,0.97805,0.036370596920044095,2CXO J010514.4+000226,AGN,1,18.303252870153074
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04,0.0,0.01,0.0,0.02,0.0,0.02,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9902799999999999,0.00496,2.9999999999999997e-05,0.00029,8.999999999999999e-05,0.00219,5e-05,0.00211,0.017453544804028377,0.010849705807814157,0.0005471740119919801,0.0017375036457282366,0.0010454630519501835,0.006192111291170581,0.0007056897321046959,0.006803983700318081,AGN,1.0,1.0,0.94,AGN,0.9902799999999999,0.017453544804028377,2CXO J010715.9-083429,AGN,1,34.81296242304148
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01,0.0,0.0,0.0,0.01,0.0,0.01,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9966,0.0017900000000000001,0.0,0.00013000000000000002,0.0,0.0009400000000000001,0.0,0.00054,0.006105512040548054,0.0043028379488907545,0.0,0.0011333068359382567,0.0,0.0031506072948443344,0.0,0.0025129096113300046,AGN,1.0,1.0,0.98,AGN,0.9966,0.006105512040548054,2CXO J010838.7+013500,AGN,1,95.5780696276949
0.97,0.01,0.0,0.0,0.0,0.01,0.0,0.0,1.0,0.04,0.0,0.03,0.0,0.03,0.01,0.02,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.96863,0.01117,8e-05,0.00746,1e-05,0.0078,0.000915,0.003935,0.01984986441054743,0.011173896185125213,0.000891288053546324,0.009166920553404642,0.0003162277660168379,0.009542067441128841,0.0031140765039530524,0.007334478138870524,AGN,0.97,1.0,0.93,AGN,0.96863,0.01984986441054743,2CXO J010944.3+731157,AGN,1,30.862151512784415
0.94,0.01,0.0,0.01,0.0,0.0,0.0,0.03,0.99,0.04,0.01,0.06,0.01,0.02,0.0,0.12272749999999974,0.8200000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.93619,0.01213,0.00148,0.014960000000000001,0.00043,0.00175,0.00019,0.032869999999999996,0.04683991756907646,0.012037774213201043,0.004902411002112494,0.015525444903107906,0.003539438885985691,0.0051637354854953766,0.0014373468495690119,0.032312647790102365,AGN,0.94,0.99,0.8200000000000001,AGN,0.93619,0.04683991756907646,2CXO J011227.5-011221,AGN,1,11.412390690066845
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99989,5.9999999999999995e-05,0.0,0.0,2e-05,1e-05,0.0,2e-05,0.00113542467349851,0.0008928590018570662,0.0,0.0,0.00044698970882985637,0.00031622776601683794,0.0,0.00044698970882985637,AGN,1.0,1.0,1.0,AGN,0.99989,0.00113542467349851,2CXO J011309.0+153553,AGN,1,492.94386783679107
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04,0.0,0.0,0.01,0.03,0.0,0.01,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99021,0.00502,2.9999999999999997e-05,2.9999999999999997e-05,0.00034,0.00354,0.00017,0.00066,0.020126126327760167,0.014226805755404219,0.0005471740119919801,0.0005471740119919801,0.0021186998109427604,0.008254485843257388,0.0012933571713849097,0.003126367568628835,AGN,1.0,1.0,0.94,AGN,0.99021,0.020126126327760167,2CXO J011341.8+005000,AGN,1,28.67848361866089
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99993,4e-05,0.0,0.0,1e-05,0.0,2e-05,0.0,0.0008341437500789562,0.0006315051850925683,0.0,0.0,0.0003162277660168379,0.0,0.00044698970882985626,0.0,AGN,1.0,1.0,1.0,AGN,0.99993,0.0008341437500789562,2CXO J011537.7+002029,AGN,1,682.2165772480728
0.4,0.08,0.01,0.01,0.12,0.05,0.0,0.31,0.61,0.2,0.04,0.04,0.27,0.13,0.02,0.51,0.21,0.01,0.0,0.0,0.04,0.0,0.0,0.13,0.40451,0.08425,0.01093,0.00937,0.12864,0.05125,0.00192,0.30913,0.1018259712864475,0.046523132975992726,0.011088645456414319,0.011481939511029264,0.060814873582445673,0.033995487835787756,0.007561135547705173,0.09428697223441392,AGN,0.4,0.61,0.21,AGN,0.40451,0.1018259712864475,2CXO J011853.6-010007,AGN,0,0.4863523961632546
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02,0.0,0.0,0.0,0.01,0.0,0.02,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9952949999999999,0.00128,1e-05,8.999999999999999e-05,0.00011,0.0014199999999999998,0.000145,0.0016500000000000002,0.010478443241854839,0.00447007623890036,0.0003162277660168379,0.0009448771310560928,0.0013746962536465245,0.0040988291499403084,0.0012671150620920653,0.005079695197873918,AGN,1.0,1.0,0.97,AGN,0.9952949999999999,0.010478443241854839,2CXO J011927.4-083133,AGN,1,63.86657400236653
0.76,0.2,0.0,0.0,0.0,0.02,0.0,0.0,0.9027274999999998,0.39,0.01,0.0,0.02,0.09,0.02,0.02,0.54,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.751395,0.209455,0.00054,7.000000000000001e-05,0.003665,0.027275,0.004485,0.003115,0.09381460523370087,0.08305495831737619,0.0023051493907583773,0.0008341437500789635,0.0064057637178410514,0.023049526148180483,0.007322116387246821,0.0060711311659058815,AGN,0.76,0.9027274999999998,0.54,AGN,0.751395,0.09381460523370087,2CXO J012657.2+330730,AGN,1,3.0640659089063482
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02,0.0,0.0,0.0,0.01,0.0,0.04,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99349,0.0018,0.0,0.00017999999999999998,1e-05,0.00026000000000000003,1e-05,0.00425,0.0122747941152009,0.00444744643360432,0.0,0.0014730138389607104,0.000316227766016838,0.0015921478998305821,0.0003162277660168379,0.01077746044546923,AGN,1.0,1.0,0.96,AGN,0.99349,0.0122747941152009,2CXO J013253.3-095239,AGN,1,42.91293927005996
0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03,0.0,0.01,0.0,0.01,0.0,0.02,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9881,0.00733,2.9999999999999997e-05,0.00033,5.9999999999999995e-05,0.00083,2.9999999999999997e-05,0.00329,0.012559767026013977,0.009667707306521259,0.00054717401199198,0.0018959680099344236,0.0007726558075864029,0.0029698349987701197,0.0005471740119919801,0.00600932708479178,AGN,0.99,1.0,0.95,AGN,0.9881,0.012559767026013977,2CXO J013418.1+001536,AGN,1,44.12422146246315
0.97,0.0,0.0,0.0,0.0,0.01,0.0,0.01,1.0,0.02,0.0,0.01,0.01,0.04,0.0,0.04,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9675199999999999,0.00369,0.00013000000000000002,0.00046,0.0014199999999999998,0.013460000000000001,1e-05,0.01331,0.019509747057054064,0.006270823169506795,0.0011333068359382582,0.002189336244890948,0.003687437755026815,0.0125453491695443,0.00031622776601683794,0.01229207041124459,AGN,0.97,1.0,0.92,AGN,0.9675199999999999,0.019509747057054064,2CXO J013805.3-125210,AGN,1,29.763130119957317
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99907,0.00055,1e-05,0.0,0.00029,5.9999999999999995e-05,1e-05,1e-05,0.0031055989349471308,0.0024090046291577166,0.000316227766016838,0.0,0.0016789040230813434,0.0007726558075864028,0.000316227766016838,0.0003162277660168379,AGN,1.0,1.0,0.99,AGN,0.99907,0.0031055989349471308,2CXO J013847.5-103127,AGN,1,181.06831948890667
0.79,0.18,0.0,0.0,0.0,0.02,0.0,0.0,0.93,0.36,0.01,0.0,0.02,0.08,0.02,0.02,0.58,0.057272499999999976,0.0,0.0,0.0,0.0,0.0,0.0,0.777725,0.18515,0.00041999999999999996,0.00020999999999999998,0.00369,0.02513,0.0034750000000000002,0.004200000000000001,0.09261115592195794,0.0820149617688989,0.002056168239183707,0.0014345584540052599,0.006270823169506791,0.020817455811565126,0.006503204338375555,0.006797514708053686,AGN,0.79,0.93,0.58,AGN,0.777725,0.09261115592195794,2CXO J014040.8-075848,AGN,1,3.3933927400770836
0.96,0.0,0.0,0.0,0.0,0.02,0.0,0.01,0.99,0.03,0.0,0.01,0.01,0.05,0.0,0.04,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9588949999999999,0.0061600000000000005,0.00014000000000000001,0.00133,0.000865,0.01891,2.9999999999999997e-05,0.01367,0.021308637521742977,0.008106794688415398,0.001175492144500244,0.0035698520759050866,0.00301427617528004,0.013874595648320866,0.0005471740119919799,0.01199061611740092,AGN,0.96,0.99,0.91,AGN,0.9588949999999999,0.021308637521742977,2CXO J014357.7+022059,AGN,1,26.71684536371147
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01,0.0,0.0,0.01,0.0,0.0,0.0,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99887,0.00046,2e-05,1e-05,0.00043,2.9999999999999997e-05,5e-05,0.00013000000000000002,0.006623214247400354,0.003255610388083778,0.00044698970882985626,0.00031622776601683794,0.0033054539818345705,0.00054717401199198,0.0008355825501996781,0.001444017030780865,AGN,1.0,1.0,0.98,AGN,0.99887,0.006623214247400354,2CXO J014756.9+000021,AGN,1,100.5613217148396
0.96,0.01,0.0,0.0,0.0,0.01,0.0,0.0,1.0,0.1,0.01,0.0,0.03,0.08,0.01,0.04,0.8172725000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.945255,0.02265,0.0005200000000000001,0.00017999999999999998,0.0028,0.02083,0.000875,0.006889999999999999,0.051345363192028606,0.027546075696662963,0.002352686790700185,0.001603175027927446,0.00936203223919079,0.023190491562252374,0.0034016093170653717,0.01789967313383957,AGN,0.96,1.0,0.8172725000000001,AGN,0.945255,0.051345363192028606,2CXO J015234.7-135929,AGN,1,11.694614941701206
0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05,0.0,0.0,0.0,0.02,0.0,0.01,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98744,0.00894,4e-05,0.00023,5.9999999999999995e-05,0.00242,5.9999999999999995e-05,0.0008100000000000001,0.01763965865762594,0.014542623143294584,0.0006315051850925684,0.001565103686517143,0.0007726558075864028,0.005511258837504728,0.0007726558075864027,0.003107016825437794,AGN,0.99,1.0,0.94,AGN,0.98744,0.01763965865762594,2CXO J015650.2+005308,AGN,1,30.404929210830897
0.88,0.02,0.0,0.0,0.0,0.04,0.01,0.03,0.96,0.08,0.01,0.04,0.01,0.11,0.04,0.1,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.87325,0.02877,0.00064,0.00758,0.00035000000000000005,0.04179,0.00992,0.037700000000000004,0.05275861039651227,0.02253652579691455,0.002792525415855368,0.010957356600187092,0.0024867013660035005,0.02732201296376957,0.013584113078450435,0.02661895130482356,AGN,0.88,0.96,0.75,AGN,0.87325,0.05275861039651227,2CXO J015716.9-005304,AGN,1,10.382786310981503
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02,0.0,0.0,0.0,0.02,0.0,0.01,0.9672725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99288,0.003,0.0,2e-05,7.000000000000001e-05,0.00351,0.0,0.0005200000000000001,0.009980240738840193,0.006003002251876645,0.0,0.00044698970882985637,0.000834143750078963,0.006754666944085807,0.0,0.002265995307747731,AGN,1.0,1.0,0.9672725,AGN,0.99288,0.009980240738840193,2CXO J015841.4-432503,AGN,1,59.120134914721824
0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02,0.01,0.0,0.0,0.01,0.0,0.01,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99202,0.00262,0.0016500000000000002,4e-05,5e-05,0.00217,1e-05,0.0014399999999999999,0.009529449638379473,0.0051925487539899486,0.004170718750394818,0.0006315051850925681,0.0007056897321046963,0.004755387861543339,0.0003162277660168379,0.003865403127920984,AGN,0.99,1.0,0.97,AGN,0.99202,0.009529449638379473,2CXO J020011.5-093126,AGN,1,67.20555006396532
0.355,0.03,0.01,0.0,0.1,0.01,0.0,0.47,0.55,0.1,0.04,0.01,0.23,0.05,0.0,0.62,0.2,0.0,0.0,0.0,0.03,0.0,0.0,0.33,0.35895,0.03704,0.01142,0.00191,0.10451,0.012150000000000001,0.00016,0.47386,0.08637626038651107,0.026193978783768692,0.013242316978495835,0.004590530794251681,0.05036364161174605,0.014618180160033297,0.0014058365397073653,0.07335176126638597,YSO,0.47,0.62,0.33,YSO,0.47386,0.07335176126638597,2CXO J020014.8+312546,AGN,0,0.7194104003223022
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99982,0.00014000000000000001,0.0,0.0,2e-05,1e-05,0.0,1e-05,0.001403413541893329,0.0011754921445002436,0.0,0.0,0.000632455532033676,0.00031622776601683794,0.0,0.00031622776601683783,AGN,1.0,1.0,1.0,AGN,0.99982,0.001403413541893329,2CXO J020847.2+002014,AGN,1,387.6372855643224
0.24,0.0,0.0,0.0,0.02,0.56,0.1525,0.0,0.46272749999999974,0.0,0.0,0.0,0.13,0.76,0.37,0.02,0.1,0.0,0.0,0.0,0.0,0.26,0.04,0.0,0.24867,0.00014000000000000001,2.9999999999999997e-05,0.0,0.033106666666666666,0.5485933333333334,0.16721,0.00225,0.09264239695578752,0.0014079710161726989,0.0007068235986436779,0.0,0.03471668640555498,0.12279329756652269,0.08314372362829786,0.007241542649183246,LMXB,0.56,0.76,0.26,LMXB,0.5485933333333334,0.12279329756652269,2CXO J020924.5-100811,AGN,0,1.3921710327453363
0.99,0.01,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07,0.01,0.01,0.02,0.03,0.01,0.06,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.97197,0.013810000000000001,0.0006900000000000001,0.00078,0.0015300000000000001,0.0037,0.00054,0.00698,0.05217414341645909,0.01821855690815866,0.004499349302304073,0.00464900131353103,0.00859260920401556,0.008293297219971001,0.0026296987118898845,0.026068355513134304,AGN,0.99,1.0,0.84,AGN,0.97197,0.05217414341645909,2CXO J020950.7-000506,AGN,1,12.333322851412854
0.7000000000000001,0.01,0.0,0.0,0.01,0.15,0.07,0.02,0.8827274999999998,0.08,0.04,0.01,0.06,0.39,0.21272749999999974,0.08272749999999973,0.4,0.0,0.0,0.0,0.0,0.02,0.01,0.0,0.680475,0.020465,0.00727,0.0009,0.013404999999999999,0.16555,0.083585,0.02835,0.1267012335282398,0.02297687341027303,0.010273882063400028,0.0030330181666450994,0.019235409430942093,0.09874258249406678,0.051199063654710684,0.0235506291239137,AGN,0.7000000000000001,0.8827274999999998,0.4,AGN,0.680475,0.1267012335282398,2CXO J021102.7-000910,AGN,1,2.28405023071935
0.93,0.01,0.0,0.0,0.0,0.04,0.0,0.0,0.99,0.11272749999999973,0.01,0.01,0.01,0.17,0.03,0.05,0.7172725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9114249999999999,0.022405,0.000745,0.00086,0.0008399999999999999,0.051515,0.0037400000000000003,0.00847,0.0699352222439474,0.02915460454140933,0.0027344930887556575,0.006504052790583935,0.003302318171422205,0.045849012060314984,0.009046780877430613,0.0144833997690069,AGN,0.93,0.99,0.7172725,AGN,0.9114249999999999,0.0699352222439474,2CXO J021113.3-000901,AGN,1,7.426831512659094
0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.01,1.0,0.04,0.01,0.03,0.02,0.03,0.01,0.14,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.95551,0.00719,0.00101,0.0053100000000000005,0.00259,0.00442,0.00066,0.023309999999999997,0.06162253838683731,0.011727806335433815,0.004277639325398791,0.008682124122545085,0.008102935119915345,0.007728086653455905,0.0026403354656882837,0.04223656979239471,AGN,0.97,1.0,0.78,AGN,0.95551,0.06162253838683731,2CXO J021340.6+134756,AGN,1,8.975621073033683
0.78,0.12,0.0,0.0,0.0,0.07,0.0,0.0,0.94,0.26,0.02,0.01,0.03,0.2,0.02,0.032727499999999736,0.61,0.03,0.0,0.0,0.0,0.01,0.0,0.0,0.776425,0.12764,0.00255,0.00035,0.00634,0.07778499999999999,0.0018,0.00711,0.08769341200745655,0.06099139570751234,0.0053127888839785194,0.0019953649995631075,0.0100849445266747,0.04843206003712253,0.005156218244662122,0.009687194730247844,AGN,0.78,0.94,0.61,AGN,0.776425,0.08769341200745655,2CXO J021429.2-051744,AGN,1,4.363492208590208
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.02,0.0,0.0,0.0,0.02,0.01,0.002727499999999736,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9942150000000001,0.00206,5.9999999999999995e-05,0.0,0.00017,0.00219,0.001065,0.00024,0.014626096461383605,0.006511436001282566,0.0007726558075864034,0.0,0.001293357171384909,0.008415742672202194,0.0039122986952789115,0.001595288357929358,AGN,1.0,1.0,0.96,AGN,0.9942150000000001,0.014626096461383605,2CXO J021808.5-051224,AGN,1,43.053203967300675
0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.04,0.0,0.0,0.0,0.02,0.0,0.01,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.98999,0.00696,2.9999999999999997e-05,1e-05,7.000000000000001e-05,0.00237,0.00017,0.0004,0.015301438953053892,0.012943180672691162,0.0005471740119919802,0.0003162277660168379,0.0008341437500789632,0.0065364995085921765,0.0012933571713849086,0.0021081851067789197,AGN,0.99,1.0,0.95,AGN,0.98999,0.015301438953053892,2CXO J021817.1-050258,AGN,1,34.80415077369162
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.01,0.0,0.0,0.0,0.01,0.0,0.0,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9985599999999999,0.00074,0.0,1e-05,0.00016,0.0004,2e-05,0.00011,0.004140476245982284,0.0027676813508892358,0.0,0.0003162277660168378,0.0013327325974013598,0.002155143764263685,0.00044698970882985626,0.001043546352103724,AGN,1.0,1.0,0.99,AGN,0.9985599999999999,0.004140476245982284,2CXO J021934.1-050859,AGN,1,144.44082753003207
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.03,0.0,0.0,0.0,0.01,0.0,0.01,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9929399999999999,0.005715,2e-05,0.0,4e-05,0.00101,2e-05,0.000255,0.009884538638909958,0.009145896479975182,0.0004469897088298563,0.0,0.0006315051850925682,0.0031448036170466636,0.00044698970882985626,0.0016317590623733764,AGN,1.0,1.0,0.97,AGN,0.9929399999999999,0.009884538638909958,2CXO J022002.0-050101,AGN,1,51.876112859884756
